SampleID	Stemness	EXTENDScores	Phase	Senescence	ClusterNo	ClusterMean	EXTENDclass
HNSCC20_P13_C07_S223_comb	0.889910624	0.497154548	G2_M	0.206128792732207	2	0.532642676004338	High
HNSCC20_P13_C09_S225_comb	0.597814501	0.366437206	NonCycling	0.176516817736941	1	0.27526248594617	Low
HNSCC20_P13_C11_S227_comb	0.639710325	0.34603539	NonCycling	0.309053743994901	1	0.27526248594617	Low
HNSCC20_P13_D01_S229_comb	0.590283062	0.393597169	NonCycling	0.304781088380985	1	0.27526248594617	Low
HNSCC20_P13_D02_S230_comb	0.883197548	0.637866999	G1_S	0.185770890615084	2	0.532642676004338	High
HNSCC20_P13_D05_S233_comb	0.634443165	0.483985737	NonCycling	0.306677889064124	2	0.532642676004338	High
HNSCC20_P13_D06_S234_comb	0.769757121	0.334230559	G1_S	0.260812576851923	1	0.27526248594617	Low
HNSCC20_P13_D07_S235_comb	0.752692315	0.275265766	NonCycling	0.417296698297346	1	0.27526248594617	Low
HNSCC20_P13_D08_S236_comb	0.611752155	0.449882849	NonCycling	0.339652152892615	2	0.532642676004338	High
HNSCC20_P13_D09_S237_comb	0.610890375	0.246010617	NonCycling	0.280721540644745	1	0.27526248594617	Low
HNSCC20_P13_D11_S239_comb	0.606235933	0.425849212	NonCycling	0.363927064225635	2	0.532642676004338	High
HNSCC20_P13_E01_S241_comb	0.606845131	0.532957677	NonCycling	0.27539964662013	2	0.532642676004338	High
HNSCC20_P13_E02_S242_comb	0.579608323	0.552464662	NonCycling	0.209142997122895	2	0.532642676004338	High
HNSCC20_P13_E03_S243_comb	0.586478412	0.332501584	NonCycling	0.423110165460861	1	0.27526248594617	Low
HNSCC20_P13_E04_S244_comb	0.567721549	0.505485694	NonCycling	0.288715823474373	2	0.532642676004338	High
HNSCC20_P13_E05_S245_comb	0.569185749	0.250889878	NonCycling	0.394134545135729	1	0.27526248594617	Low
HNSCC20_P13_E07_S247_comb	0.65425029	0.247807729	NonCycling	0.365834519851605	1	0.27526248594617	Low
HNSCC20_P13_E09_S249_comb	0.636896262	0.386607075	NonCycling	0.187307248660964	1	0.27526248594617	Low
HNSCC20_P13_E10_S250_comb	0.599367835	0.460870985	NonCycling	0.194891936860279	2	0.532642676004338	High
HNSCC20_P13_E11_S251_comb	0.933564856	0.483142017	G1_S	0.16820397020481	2	0.532642676004338	High
HNSCC20_P13_F01_S253_comb	0.540283965	0.198664872	NonCycling	0.310807431406342	1	0.27526248594617	Low
HNSCC20_P13_F05_S257_comb	0.61272583	0.369947639	NonCycling	0.345732584326196	1	0.27526248594617	Low
HNSCC20_P13_F08_S260_comb	0.639184916	0.101092355	NonCycling	0.267395409321521	1	0.27526248594617	Low
HNSCC20_P13_F09_S261_comb	0.770850518	0.657859771	G2_M	0.25927530034602	2	0.532642676004338	High
HNSCC20_P13_F10_S262_comb	0.560803426	0.29977455	NonCycling	0.315420574538326	1	0.27526248594617	Low
HNSCC20_P13_F11_S263_comb	0.702117877	0.283049271	NonCycling	0.2442818818191	1	0.27526248594617	Low
HNSCC20_P13_G01_S265_comb	0.826470955	0.602517644	G1_S	0.284851259692421	2	0.532642676004338	High
HNSCC20_P13_G02_S266_comb	0.607660744	0.312923068	NonCycling	0.379177209853885	1	0.27526248594617	Low
HNSCC20_P13_G04_S268_comb	0.586675963	0.382466428	NonCycling	0.315059859168827	1	0.27526248594617	Low
HNSCC20_P13_G05_S269_comb	0.568961597	0.111346074	NonCycling	0.273035284150092	1	0.27526248594617	Low
HNSCC20_P13_G07_S271_comb	0.566985282	0.297382215	NonCycling	0.31224309978758	1	0.27526248594617	Low
HNSCC20_P13_G10_S274_comb	0.880967933	1	G1_S	0.286682746686392	2	0.532642676004338	High
HNSCC20_P13_H01_S277_comb	0.639831666	0.211040194	NonCycling	0.322945794722568	1	0.27526248594617	Low
HNSCC20_P13_H02_S278_comb	0.667473138	0.357486334	NonCycling	0.224893836054434	1	0.27526248594617	Low
HNSCC20_P13_H03_S279_comb	0.651911105	0.210918632	NonCycling	0.299253774821429	1	0.27526248594617	Low
HNSCC20_P13_H04_S280_comb	0.604228951	0.223618878	NonCycling	0.312438296568801	1	0.27526248594617	Low
HNSCC20_P13_H10_S286_comb	0.928433348	0.636440126	G1_S	0.23776195782257	2	0.532642676004338	High
HNSCC20_P13_H12_S288_comb	0.887306397	0.629304977	G2_M	0.210444762895995	2	0.532642676004338	High
HNSCC20_P15_LN_A01_S193_comb	0.628425883	0.179812957	NonCycling	0.218052174954325	1	0.27526248594617	Low
HNSCC20_P15_LN_A03_S195_comb	0.575929371	0.269800525	NonCycling	0.223382944083129	1	0.27526248594617	Low
HNSCC20_P15_LN_A04_S196_comb	0.601823826	0.249513434	NonCycling	0.230528639626731	1	0.27526248594617	Low
HNSCC20_P15_LN_A05_S197_comb	0.921094155	0.599723921	G2_M	0.163968684089626	2	0.532642676004338	High
HNSCC20_P15_LN_A06_S198_comb	0.699505485	0.324606416	NonCycling	0.33188442273266	1	0.27526248594617	Low
HNSCC20_P15_LN_A07_S199_comb	0.636848036	0.318494494	NonCycling	0.246653710584945	1	0.27526248594617	Low
HNSCC20_P15_LN_A08_S200_comb	0.673935904	0.276899323	NonCycling	0.245535893579811	1	0.27526248594617	Low
HNSCC20_P15_LN_A10_S202_comb	0.523995815	0.319889536	NonCycling	0.292800195843012	1	0.27526248594617	Low
HNSCC20_P15_LN_A12_S204_comb	0.677844682	0.464836836	NonCycling	0.294437651280194	2	0.532642676004338	High
HNSCC20_P15_LN_B04_S208_comb	0.622593966	0.26075762	NonCycling	0.243782444548026	1	0.27526248594617	Low
HNSCC20_P15_LN_B05_S209_comb	0.724711472	0.311987105	G2_M	0.293469669118741	1	0.27526248594617	Low
HNSCC20_P15_LN_B11_S215_comb	0.60874537	0.509651161	NonCycling	0.181395335033956	2	0.532642676004338	High
HNSCC20_P15_LN_C01_S217_comb	0.75942332	0.437015483	G2_M	0.296850792493399	2	0.532642676004338	High
HNSCC20_P15_LN_C02_S218_comb	0.510905233	0.307821477	NonCycling	0.304440712207504	1	0.27526248594617	Low
HNSCC20_P15_LN_C03_S219_comb	0.544032371	0.261064245	NonCycling	0.1884470652958	1	0.27526248594617	Low
HNSCC20_P15_LN_C04_S220_comb	0.598738204	0.416462141	NonCycling	0.289264792275213	2	0.532642676004338	High
HNSCC20_P15_LN_C05_S221_comb	0.633620495	0.383523865	NonCycling	0.242929118186936	1	0.27526248594617	Low
HNSCC20_P15_LN_C06_S222_comb	0.640546175	0.254590834	NonCycling	0.243163988789472	1	0.27526248594617	Low
HNSCC20_P15_LN_C07_S223_comb	0.677905374	0.170584609	NonCycling	0.33496361123536	1	0.27526248594617	Low
HNSCC20_P15_LN_C08_S224_comb	0.742608011	0.179067232	NonCycling	0.189718333960548	1	0.27526248594617	Low
HNSCC20_P15_LN_C10_S226_comb	0.809618254	0.541278386	G2_M	0.202166312387768	2	0.532642676004338	High
HNSCC20_P15_LN_C11_S227_comb	0.570224691	0.344282504	NonCycling	0.297822627426888	1	0.27526248594617	Low
HNSCC20_P15_LN_D01_S229_comb	0.686341215	0.407654273	G1_S	0.287821426847039	2	0.532642676004338	High
HNSCC20_P15_LN_D03_S231_comb	0.530699547	0.515004778	NonCycling	0.282198508156864	2	0.532642676004338	High
HNSCC20_P15_LN_D05_S233_comb	0.62511954	0.456053237	NonCycling	0.339989085578859	2	0.532642676004338	High
HNSCC20_P15_LN_D07_S235_comb	0.852186802	0.471950763	G2_M	0.21492239668981	2	0.532642676004338	High
HNSCC20_P15_LN_D08_S236_comb	0.619130803	0.482555505	NonCycling	0.308753955572306	2	0.532642676004338	High
HNSCC20_P15_LN_D10_S238_comb	0.525131069	0.327427217	NonCycling	0.341984979747912	1	0.27526248594617	Low
HNSCC20_P15_LN_D11_S239_comb	0.639579956	0.429698814	NonCycling	0.239336442606773	2	0.532642676004338	High
HNSCC20_P15_LN_D12_S240_comb	0.694190803	0.468408831	NonCycling	0.312830128134158	2	0.532642676004338	High
HNSCC20_P15_LN_E01_S241_comb	0.558948341	0.239396871	NonCycling	0.261997002631872	1	0.27526248594617	Low
HNSCC20_P15_LN_E02_S242_comb	0.615047421	0.320426547	NonCycling	0.290938771761865	1	0.27526248594617	Low
HNSCC20_P15_LN_E04_S244_comb	0.64293142	0.28785661	NonCycling	0.324619308097551	1	0.27526248594617	Low
HNSCC20_P15_LN_E05_S245_comb	0.743518042	0.670991279	G1_S	0.283455477180592	2	0.532642676004338	High
HNSCC20_P15_LN_E08_S248_comb	0.675513162	0.17696988	NonCycling	0.22548060689641	1	0.27526248594617	Low
HNSCC20_P15_LN_E09_S249_comb	0.619780931	0.302614087	NonCycling	0.200223611792317	1	0.27526248594617	Low
HNSCC20_P15_LN_E11_S251_comb	0.663167223	0.317396988	NonCycling	0.233325009035995	1	0.27526248594617	Low
HNSCC20_P15_LN_E12_S252_comb	0.807969188	0.569561526	G1_S	0.325335468901354	2	0.532642676004338	High
HNSCC20_P15_LN_F01_S253_comb	0.605169516	0.291923566	NonCycling	0.200111759349518	1	0.27526248594617	Low
HNSCC20_P15_LN_F03_S255_comb	0.622628072	0.310199672	NonCycling	0.439739799284576	1	0.27526248594617	Low
HNSCC20_P15_LN_F06_S258_comb	0.701116496	0.337307993	NonCycling	0.357522733751102	1	0.27526248594617	Low
HNSCC20_P15_LN_F07_S259_comb	0.729850631	0.423460601	NonCycling	0.234673443870985	2	0.532642676004338	High
HNSCC20_P15_LN_F08_S260_comb	0.797041507	0.263070296	G2_M	0.358972812341135	1	0.27526248594617	Low
HNSCC20_P15_LN_F10_S262_comb	0.684757721	0.251853707	NonCycling	0.257690766747519	1	0.27526248594617	Low
HNSCC20_P15_LN_F12_S264_comb	0.632110615	0.165644181	NonCycling	0.274809555320196	1	0.27526248594617	Low
HNSCC20_P15_LN_G02_S266_comb	0.615814209	0.478751309	NonCycling	0.285108799459283	2	0.532642676004338	High
HNSCC20_P15_LN_G03_S267_comb	0.647735585	0.33693459	NonCycling	0.335016005769198	1	0.27526248594617	Low
HNSCC20_P15_LN_G04_S268_comb	0.744630118	0.153153286	NonCycling	0.320605785800551	1	0.27526248594617	Low
HNSCC20_P15_LN_G05_S269_comb	0.675155076	0.356442744	NonCycling	0.254709761641324	1	0.27526248594617	Low
HNSCC20_P15_LN_G06_S270_comb	0.692166645	0.471828827	NonCycling	0.218600685198723	2	0.532642676004338	High
HNSCC20_P15_LN_G07_S271_comb	0.670157979	0.324224222	NonCycling	0.19290653285962	1	0.27526248594617	Low
HNSCC20_P15_LN_G08_S272_comb	0.610309952	0.364507588	NonCycling	0.378395318164855	1	0.27526248594617	Low
HNSCC20_P15_LN_G09_S273_comb	0.80785585	0.376761511	G2_M	0.253535302577204	1	0.27526248594617	Low
HNSCC20_P15_LN_G10_S274_comb	0.651126239	0.451676683	NonCycling	0.190767984623191	2	0.532642676004338	High
HNSCC20_P15_LN_G11_S275_comb	0.816741061	0.584545629	G2_M	0.270365915464927	2	0.532642676004338	High
HNSCC20_P15_LN_G12_S276_comb	0.531138504	0.383511256	NonCycling	0.392649585054123	1	0.27526248594617	Low
HNSCC20_P15_LN_H01_S277_comb	0.850760062	0.282362214	G2_M	0.223925135527518	1	0.27526248594617	Low
HNSCC20_P15_LN_H02_S278_comb	0.599489723	0.186850737	NonCycling	0.344730567859821	1	0.27526248594617	Low
HNSCC20_P15_LN_H03_S279_comb	0.837206668	0.406407753	G2_M	0.197526761890889	2	0.532642676004338	High
HNSCC20_P15_LN_H04_S280_comb	0.839758678	0.500342225	G2_M	0.212933104555963	2	0.532642676004338	High
HNSCC20_P15_LN_H05_S281_comb	0.755947219	0.393480122	G1_S	0.36918833253731	1	0.27526248594617	Low
HNSCC20_P15_LN_H06_S282_comb	0.866631577	0.309500876	G2_M	0.181534642612375	1	0.27526248594617	Low
HNSCC20_P15_LN_H07_S283_comb	0.587872739	0.275344829	NonCycling	0.374447461783028	1	0.27526248594617	Low
HNSCC20_P15_LN_H08_S284_comb	0.85569034	0.316816584	G2_M	0.27423173984757	1	0.27526248594617	Low
HNSCC20_P15_LN_H11_S287_comb	0.689668833	0.186295025	NonCycling	0.220149677793595	1	0.27526248594617	Low
HNSCC20_P2_A02_S98_comb	0.775166881	0.247361317	NonCycling	0.221356725223739	1	0.27526248594617	Low
HNSCC20_P2_A05_S101_comb	0.85571537	0.75977073	G1_S	0.238446364471067	2	0.532642676004338	High
HNSCC20_P2_A07_S103_comb	0.826166807	0.610668101	G1_S	0.23593486690683	2	0.532642676004338	High
HNSCC20_P2_A10_S106_comb	0.697196654	0.252720684	NonCycling	0.346492019248634	1	0.27526248594617	Low
HNSCC20_P2_B02_S110_comb	0.840205715	0.809401062	G1_S	0.175110684798654	2	0.532642676004338	High
HNSCC20_P2_B03_S111_comb	0.828785224	0.514808076	G2_M	0.174355437801968	2	0.532642676004338	High
HNSCC20_P2_B05_S113_comb	0.77853381	0.339023879	G2_M	0.199713353523855	1	0.27526248594617	Low
HNSCC20_P2_B06_S114_comb	0.680193247	0.237018179	G2_M	0.30395256636137	1	0.27526248594617	Low
HNSCC20_P2_B07_S115_comb	0.566999164	0.191734084	NonCycling	0.24710449224473	1	0.27526248594617	Low
HNSCC20_P2_B08_S116_comb	0.598568588	0.152733815	NonCycling	0.236925736787101	1	0.27526248594617	Low
HNSCC20_P2_B09_S117_comb	0.788617092	0.431071769	G2_M	0.237389963574832	2	0.532642676004338	High
HNSCC20_P2_B10_S118_comb	0.680690195	0.37532144	NonCycling	0.340051617015444	1	0.27526248594617	Low
HNSCC20_P2_B11_S119_comb	0.657377063	0.609894264	NonCycling	0.290668924176568	2	0.532642676004338	High
HNSCC20_P2_B12_S120_comb	0.901761046	0.477110793	G2_M	0.17370598570959	2	0.532642676004338	High
HNSCC20_P2_C03_S123_comb	0.919090618	0.584715885	G1_S	0.210590121723874	2	0.532642676004338	High
HNSCC20_P2_C04_S124_comb	0.738000586	0.261442285	G1_S	0.274533428672975	1	0.27526248594617	Low
HNSCC20_P2_C05_S125_comb	0.884204312	0.66487873	G1_S	0.323953827384093	2	0.532642676004338	High
HNSCC20_P2_C06_S126_comb	0.876309852	0.618035603	G2_M	0.230702071785755	2	0.532642676004338	High
HNSCC20_P2_C07_S127_comb	0.976518313	0.564013301	G2_M	0.196180344428877	2	0.532642676004338	High
HNSCC20_P2_C08_S128_comb	0.675834526	0.339367782	NonCycling	0.188502030974049	1	0.27526248594617	Low
HNSCC20_P2_C09_S129_comb	0.625733534	0.317954373	NonCycling	0.251037963933093	1	0.27526248594617	Low
HNSCC20_P2_C11_S131_comb	0.630674745	0.147029271	NonCycling	0.213217910315103	1	0.27526248594617	Low
HNSCC20_P2_C12_S132_comb	0.885181603	0.648157705	G1_S	0.2321890659942	2	0.532642676004338	High
HNSCC20_P2_D02_S134_comb	0.886979896	0.31489148	G2_M	0.246397914624237	1	0.27526248594617	Low
HNSCC20_P2_D03_S135_comb	0.949922105	0.53497518	G2_M	0.156006169040522	2	0.532642676004338	High
HNSCC20_P2_D04_S136_comb	0.724386172	0.244289675	NonCycling	0.278596544452212	1	0.27526248594617	Low
HNSCC20_P2_D05_S137_comb	0.702279379	0.702725466	G1_S	0.286894013600175	2	0.532642676004338	High
HNSCC20_P2_D06_S138_comb	0.908330833	0.840912839	G1_S	0.26584028848722	2	0.532642676004338	High
HNSCC20_P2_D07_S139_comb	0.677872367	0.203332632	NonCycling	0.322341027895439	1	0.27526248594617	Low
HNSCC20_P2_D08_S140_comb	0.859637007	0.678737762	G1_S	0.237277038317157	2	0.532642676004338	High
HNSCC20_P2_D09_S141_comb	0.827095166	0.483844408	G1_S	0.294408195465155	2	0.532642676004338	High
HNSCC20_P2_D10_S142_comb	0.837535819	0.726506857	G1_S	0.215404083934269	2	0.532642676004338	High
HNSCC20_P2_D11_S143_comb	0.612036415	0.2485387	NonCycling	0.206967262311444	1	0.27526248594617	Low
HNSCC20_P2_D12_S144_comb	0.906528777	0.645185542	G1_S	0.202928012302136	2	0.532642676004338	High
HNSCC20_P2_E02_S146_comb	0.801402075	0.587269805	G1_S	0.240858853363913	2	0.532642676004338	High
HNSCC20_P2_E05_S149_comb	0.814650696	0.54203663	G1_S	0.215555950572586	2	0.532642676004338	High
HNSCC20_P2_E06_S150_comb	0.627077097	0.210857249	NonCycling	0.194853394723858	1	0.27526248594617	Low
HNSCC20_P2_E10_S154_comb	0.665724166	0.146568228	NonCycling	0.137367519956032	1	0.27526248594617	Low
HNSCC20_P2_E11_S155_comb	0.616833358	0.269593443	NonCycling	0.267041085808986	1	0.27526248594617	Low
HNSCC20_P2_E12_S156_comb	0.651585587	0.391370698	NonCycling	0.187171711618031	1	0.27526248594617	Low
HNSCC20_P2_F01_S157_comb	0.675527797	0.336198608	NonCycling	0.163368859311906	1	0.27526248594617	Low
HNSCC20_P2_F02_S158_comb	0.622549454	0.087063402	NonCycling	0.269649143460237	1	0.27526248594617	Low
HNSCC20_P2_F04_S160_comb	0.90343624	0.869489918	G1_S	0.230927046331754	2	0.532642676004338	High
HNSCC20_P2_F06_S162_comb	0.684305367	0.385832105	NonCycling	0.213208724463826	1	0.27526248594617	Low
HNSCC20_P2_F08_S164_comb	0.956487119	0.746647733	G2_M	0.13797741967328	2	0.532642676004338	High
HNSCC20_P2_F09_S165_comb	0.804689619	0.732069523	G1_S	0.238355093505346	2	0.532642676004338	High
HNSCC20_P2_F10_S166_comb	0.720984846	0.33684964	NonCycling	0.254997739740457	1	0.27526248594617	Low
HNSCC20_P2_G02_S170_comb	0.637742638	0.191791166	NonCycling	0.249121850109792	1	0.27526248594617	Low
HNSCC20_P2_G04_S172_comb	0.806655592	0.495903362	G2_M	0.278096894045914	2	0.532642676004338	High
HNSCC20_P2_G05_S173_comb	0.79502003	0.304766099	G2_M	0.265934947493303	1	0.27526248594617	Low
HNSCC20_P2_G06_S174_comb	0.669586051	0.368962439	NonCycling	0.277278968346456	1	0.27526248594617	Low
HNSCC20_P2_G12_S180_comb	0.797943705	0.497743614	G2_M	0.26983589773634	2	0.532642676004338	High
HNSCC20_P2_H01_S181_comb	0.869346452	0.506303075	G1_S	0.252680538383391	2	0.532642676004338	High
HNSCC20_P2_H02_S182_comb	0.597543081	0.201724592	NonCycling	0.28201456491449	1	0.27526248594617	Low
HNSCC20_P2_H05_S185_comb	0.710944154	0.167555101	NonCycling	0.282475772821763	1	0.27526248594617	Low
HNSCC20_P2_H08_S188_comb	0.603494702	0.160989797	NonCycling	0.269866070763979	1	0.27526248594617	Low
HNSCC20_P2_H09_S189_comb	0.766122832	0.441147201	NonCycling	0.31346847425738	2	0.532642676004338	High
HNSCC20_P2_H10_S190_comb	0.713160757	0.306079238	NonCycling	0.310449294174249	1	0.27526248594617	Low
HNSCC20_P3_A01_S1_comb	0.861558113	0.771376488	G1_S	0.219853645114321	2	0.532642676004338	High
HNSCC20_P3_A02_S2_comb	0.751028574	0.170475154	NonCycling	0.187355281002788	1	0.27526248594617	Low
HNSCC20_P3_A03_S3_comb	0.858506653	0.567294614	G1_S	0.190275746081376	2	0.532642676004338	High
HNSCC20_P3_A05_S5_comb	0.866470269	0.365403607	G2_M	0.27626556745839	1	0.27526248594617	Low
HNSCC20_P3_A06_S6_comb	0.80044621	0.538644243	G1_S	0.256860999783299	2	0.532642676004338	High
HNSCC20_P3_A07_S7_comb	0.607348662	0.360831147	NonCycling	0.217274406433277	1	0.27526248594617	Low
HNSCC20_P3_A08_S8_comb	0.626955253	0.255410836	NonCycling	0.284113310860144	1	0.27526248594617	Low
HNSCC20_P3_A11_S11_comb	0.766371149	0.421599625	G2_M	0.325187683067906	2	0.532642676004338	High
HNSCC20_P3_A12_S12_comb	0.749872954	0.277596157	NonCycling	0.359744640158762	1	0.27526248594617	Low
HNSCC20_P3_B01_S13_comb	0.874639205	0.586729111	G1_S	0.22232459688755	2	0.532642676004338	High
HNSCC20_P3_B02_S14_comb	0.914644488	0.630636993	G1_S	0.194692169179934	2	0.532642676004338	High
HNSCC20_P3_B05_S17_comb	0.59769688	0.288114875	NonCycling	0.258846990988118	1	0.27526248594617	Low
HNSCC20_P3_B06_S18_comb	0.665193752	0.29731434	NonCycling	0.320530361119847	1	0.27526248594617	Low
HNSCC20_P3_B07_S19_comb	0.650145013	0.302695361	NonCycling	0.294164119808257	1	0.27526248594617	Low
HNSCC20_P3_B08_S20_comb	0.725351022	0.373673644	NonCycling	0.248495799342798	1	0.27526248594617	Low
HNSCC20_P3_B09_S21_comb	0.612126065	0.1944575	NonCycling	0.224967890191345	1	0.27526248594617	Low
HNSCC20_P3_B12_S24_comb	0.676183411	0.312262242	NonCycling	0.247931536611349	1	0.27526248594617	Low
HNSCC20_P3_C01_S25_comb	0.964273451	0.969008316	G1_S	0.271876372381439	2	0.532642676004338	High
HNSCC20_P3_C02_S26_comb	0.682407062	0.327687798	NonCycling	0.272596929996349	1	0.27526248594617	Low
HNSCC20_P3_C03_S27_comb	0.627709652	0.230557128	NonCycling	0.299564520951215	1	0.27526248594617	Low
HNSCC20_P3_C07_S31_comb	0.700216058	0.271079173	NonCycling	0.297998128361151	1	0.27526248594617	Low
HNSCC20_P3_C08_S32_comb	0.560820461	0.277756853	NonCycling	0.271295090064916	1	0.27526248594617	Low
HNSCC20_P3_C09_S33_comb	0.611137462	0.211946896	NonCycling	0.321318420625273	1	0.27526248594617	Low
HNSCC20_P3_C10_S34_comb	0.738249762	0.605804134	G1_S	0.241221527053537	2	0.532642676004338	High
HNSCC20_P3_C11_S35_comb	0.63290355	0.223469897	NonCycling	0.285451505413186	1	0.27526248594617	Low
HNSCC20_P3_C12_S36_comb	0.856303771	0.812865379	G1_S	0.193387040865582	2	0.532642676004338	High
HNSCC20_P3_D01_S37_comb	0.807191975	0.383640807	G2_M	0.238358719792305	1	0.27526248594617	Low
HNSCC20_P3_D02_S38_comb	0.603014676	0.409769353	NonCycling	0.21639657650477	2	0.532642676004338	High
HNSCC20_P3_D04_S40_comb	0.809365136	0.227049946	G1_S	0.181796706515532	1	0.27526248594617	Low
HNSCC20_P3_D05_S41_comb	0.749762395	0.515000789	G1_S	0.319312206211477	2	0.532642676004338	High
HNSCC20_P3_D08_S44_comb	0.668922957	0.275617089	NonCycling	0.409297507923462	1	0.27526248594617	Low
HNSCC20_P3_D09_S45_comb	0.707329667	0.401754416	NonCycling	0.353357028465134	1	0.27526248594617	Low
HNSCC20_P3_D11_S47_comb	0.703305302	0.397793775	NonCycling	0.294672118172259	1	0.27526248594617	Low
HNSCC20_P3_D12_S48_comb	0.641658381	0.206192755	NonCycling	0.408053554037833	1	0.27526248594617	Low
HNSCC20_P3_E03_S51_comb	0.779438809	0.481818411	G2_M	0.197575787437758	2	0.532642676004338	High
HNSCC20_P3_E04_S52_comb	0.554449026	0.251148655	NonCycling	0.29543961794294	1	0.27526248594617	Low
HNSCC20_P3_E05_S53_comb	0.656821477	0.355655095	NonCycling	0.307749052562799	1	0.27526248594617	Low
HNSCC20_P3_E08_S56_comb	0.863201946	0.652992932	G1_S	0.248224424248514	2	0.532642676004338	High
HNSCC20_P3_E10_S58_comb	0.906621822	0.656201175	G2_M	0.212859247008355	2	0.532642676004338	High
HNSCC20_P3_E11_S59_comb	0.615605051	0.305874726	NonCycling	0.310510908484027	1	0.27526248594617	Low
HNSCC20_P3_E12_S60_comb	0.608081298	0.2145902	NonCycling	0.280327940907825	1	0.27526248594617	Low
HNSCC20_P3_F01_S61_comb	0.51950736	0.512234849	NonCycling	0.304508474709963	2	0.532642676004338	High
HNSCC20_P3_F02_S62_comb	0.68082509	0.223369286	NonCycling	0.253556778008598	1	0.27526248594617	Low
HNSCC20_P3_F04_S64_comb	0.83506943	0.640230411	G1_S	0.239180253778702	2	0.532642676004338	High
HNSCC20_P3_F07_S67_comb	0.854833288	0.69783202	G1_S	0.248673061945499	2	0.532642676004338	High
HNSCC20_P3_F09_S69_comb	0.611311363	0.321497028	NonCycling	0.269294895939089	1	0.27526248594617	Low
HNSCC20_P3_F11_S71_comb	0.570961176	0.287349082	NonCycling	0.293190398397428	1	0.27526248594617	Low
HNSCC20_P3_G02_S74_comb	0.64124912	0.448752811	NonCycling	0.310125872350096	2	0.532642676004338	High
HNSCC20_P3_G05_S77_comb	0.652982727	0.279083758	NonCycling	0.181069628947437	1	0.27526248594617	Low
HNSCC20_P3_G06_S78_comb	0.555312053	0.226844594	NonCycling	0.311202260075204	1	0.27526248594617	Low
HNSCC20_P3_G09_S81_comb	0.89172857	0.619742681	G1_S	0.288899422221006	2	0.532642676004338	High
HNSCC20_P3_G11_S83_comb	0.636729254	0.245486278	NonCycling	0.190972982541745	1	0.27526248594617	Low
HNSCC20_P3_H01_S85_comb	0.814985477	0.550099867	G1_S	0.195824710098181	2	0.532642676004338	High
HNSCC20_P3_H02_S86_comb	0.615509173	0.380030508	NonCycling	0.269992937283296	1	0.27526248594617	Low
HNSCC20_P3_H08_S92_comb	0.626726422	0.242227629	NonCycling	0.321453504302548	1	0.27526248594617	Low
HNSCC20_P3_H10_S94_comb	0.540070316	0.359559498	NonCycling	0.282035966672309	1	0.27526248594617	Low
HNSCC20_P3_H11_S95_comb	0.68882536	0.28839441	NonCycling	0.325489913811425	1	0.27526248594617	Low
HNSCC20_P5_pri_A01_S1_comb	0.55538077	0.256307585	NonCycling	0.276915427009051	1	0.27526248594617	Low
HNSCC20_P5_pri_A03_S3_comb	0.456516564	0.259052477	NonCycling	0.318379001795577	1	0.27526248594617	Low
HNSCC20_P5_pri_A07_S7_comb	0.619716221	0.439938129	NonCycling	0.192687798656514	2	0.532642676004338	High
HNSCC20_P5_pri_A08_S8_comb	0.836037658	0.318399132	G2_M	0.33848736781253	1	0.27526248594617	Low
HNSCC20_P5_pri_A11_S11_comb	0.608618423	0.30141675	NonCycling	0.283613363722665	1	0.27526248594617	Low
HNSCC20_P5_pri_B05_S17_comb	0.804919307	0.350398939	G1_S	0.255105961521551	1	0.27526248594617	Low
HNSCC20_P5_pri_B07_S19_comb	0.841376538	0.426279135	G1_S	0.244026037955078	2	0.532642676004338	High
HNSCC20_P5_pri_B09_S21_comb	0.846018417	0.501019372	G1_S	0.286430976480851	2	0.532642676004338	High
HNSCC20_P5_pri_B11_S23_comb	0.653700194	0.345276745	NonCycling	0.303807127913744	1	0.27526248594617	Low
HNSCC20_P5_pri_C01_S25_comb	0.67589512	0.36234731	NonCycling	0.131739497619512	1	0.27526248594617	Low
HNSCC20_P5_pri_C02_S26_comb	0.575683422	0.349223044	NonCycling	0.177173615049108	1	0.27526248594617	Low
HNSCC20_P5_pri_C06_S30_comb	0.672679504	0.256989406	NonCycling	0.193395625380908	1	0.27526248594617	Low
HNSCC20_P5_pri_C10_S34_comb	0.832799295	0.2886141	G2_M	0.244807834722063	1	0.27526248594617	Low
HNSCC20_P5_pri_D01_S37_comb	0.75822714	0.515236184	NonCycling	0.250965259037157	2	0.532642676004338	High
HNSCC20_P5_pri_D02_S38_comb	0.734808882	0.374131869	NonCycling	0.365559691883599	1	0.27526248594617	Low
HNSCC20_P5_pri_D04_S40_comb	0.625303009	0.390471738	NonCycling	0.225692697583618	1	0.27526248594617	Low
HNSCC20_P5_pri_D06_S42_comb	0.576340153	0.40081955	NonCycling	0.320171860541384	1	0.27526248594617	Low
HNSCC20_P5_pri_D10_S46_comb	0.560437412	0.256316635	NonCycling	0.194496907552514	1	0.27526248594617	Low
HNSCC20_P5_pri_D11_S47_comb	0.652838	0.497760509	NonCycling	0.339981502526555	2	0.532642676004338	High
HNSCC20_P5_pri_E03_S51_comb	0.650450148	0.286835413	NonCycling	0.235306537620032	1	0.27526248594617	Low
HNSCC20_P5_pri_E04_S52_comb	0.694247692	0.370368316	NonCycling	0.266377814336667	1	0.27526248594617	Low
